Well,Cycle,FAM,ROX
A1,10,2368.054199,-1553.60791
A2,10,4318.133301,-378.7424927
A3,10,5092.855957,-1637.627441
A4,10,3031.654297,-1692.067139
A5,10,5727.054199,-1507.460449
A6,10,5408.20752,-1688.201538
A7,10,1044.47644,-1388.736206
A8,10,1718.210327,-1476.421143
A9,10,712.5704956,-1732.60498
A10,10,-1456.496094,-1386.908447
A11,10,,
A12,10,,
B1,10,12827.95313,-1594.996826
B2,10,3434.088867,-1294.096924
B3,10,5390.444824,-1715.347656
B4,10,3418.318604,-1663.982178
B5,10,3868.10376,-1324.199707
B6,10,6332.813965,-1804.703735
B7,10,1288.156006,-1697.908936
B8,10,3296.165039,-1789.018555
B9,10,-1546.032349,-1407.36499
B10,10,-1815.127686,-1761.17627
B11,10,,
B12,10,,
C1,10,3686.585205,-1542.688477
C2,10,4371.906738,-1473.450195
C3,10,2637.210205,-1457.246948
C4,10,2433.143066,-1599.354248
C5,10,1635.857544,-1669.107544
C6,10,3914.549072,-1768.567871
C7,10,1155.427612,-1699.518311
C8,10,1715.661743,-1764.135254
C9,10,-153.8183594,-1747.227539
C10,10,-1655.9104,-1515.336914
C11,10,,
C12,10,,
D1,10,3822.601563,-1566.483398
D2,10,3607.841064,-1238.779297
D3,10,1741.750732,-1594.797607
D4,10,24.65763092,-1631.775757
D5,10,1355.201782,-1658.652588
D6,10,3703.92749,-1800.982178
D7,10,-231.5113525,-1535.794189
D8,10,-1299.981689,-1682.586182
D9,10,-1704.244141,-1727.234131
D10,10,,
D11,10,,
D12,10,,
E1,10,1378.536987,-1615.856201
E2,10,1278.592651,-1639.647705
E3,10,1685.101685,-1618.762695
E4,10,345.5646362,-1667.421021
E5,10,-181.3339081,-1637.72583
E6,10,1316.598267,-1679.844971
E7,10,-1755.465698,-1628.834961
E8,10,-1590.882568,-1369.503784
E9,10,-1161.263672,-816.7280273
E10,10,,
E11,10,,
E12,10,,
F1,10,-732.6738892,-1581.882813
F2,10,407.6964111,-1350.948364
F3,10,-804.835083,-1434.596924
F4,10,-1039.126343,-1609.96875
F5,10,-1052.197388,-1537.279053
F6,10,-911.9168091,-1637.451416
F7,10,-1704.649536,-1594.974121
F8,10,-1936.591553,-1741.992554
F9,10,-1629.329468,-1427.848877
F10,10,,
F11,10,,
F12,10,,
G1,10,-1664.366699,-1744.48938
G2,10,-1681.660767,-1762.676392
G3,10,-1745.015259,-1680.998901
G4,10,-1576.81189,-1440.585693
G5,10,-2001.175293,-2210.391602
G6,10,-1867.362061,-1810.801147
G7,10,-1685.630981,-1600.824341
G8,10,-1287.765747,-806.6936646
G9,10,-1769.801392,-1556.125488
G10,10,,
G11,10,,
G12,10,,
H1,10,-931.0802612,-734.3244019
H2,10,-1804.391113,-1680.868652
H3,10,-1569.057739,-1528.499023
H4,10,-1883.388184,-1767.374878
H5,10,-1720.97644,-1623.833984
H6,10,-1740.235474,-1666.923706
H7,10,-1671.974731,-1540.859863
H8,10,-1947.730591,-1693.231934
H9,10,-1708.927856,-1516.39917
H10,10,,
H11,10,,
H12,10,,
A1,11,2734.347168,-1545.311768
A2,11,4777.740234,-384.7977905
A3,11,5638.978027,-1630.665405
A4,11,3474.539795,-1698.956787
A5,11,6354.725586,-1517.926025
A6,11,6072.450195,-1696.645752
A7,11,1373.62146,-1390.767578
A8,11,2092.293457,-1481.679443
A9,11,1025.479614,-1744.259766
A10,11,-1456.673096,-1379.971924
A11,11,,
A12,11,,
B1,11,13650.88867,-1611.453369
B2,11,3902.205566,-1301.02002
B3,11,6017.34375,-1723.791016
B4,11,3892.841309,-1652.810547
B5,11,4338.988281,-1334.500488
B6,11,7044.644043,-1801.00415
B7,11,1634.134521,-1709.572021
B8,11,3963.893555,-1754.723022
B9,11,-1547.983154,-1421.444458
B10,11,-1822.400879,-1769.476807
B11,11,,
B12,11,,
C1,11,4118.245605,-1563.240234
C2,11,4905.994141,-1486.97876
C3,11,3081.95752,-1469.241211
C4,11,2854.743652,-1604.074463
C5,11,1997.742188,-1687.641113
C6,11,4482.97998,-1784.687378
C7,11,1543.845825,-1698.447266
C8,11,2118.323486,-1765.180786
C9,11,76.17057037,-1750.690796
C10,11,-1652.998779,-1506.850952
C11,11,,
C12,11,,
D1,11,4294.48584,-1565.244141
D2,11,4087.37085,-1252.296631
D3,11,2113.623535,-1586.211914
D4,11,249.976532,-1628.673828
D5,11,1693.599731,-1655.220703
D6,11,4245.478027,-1806.394775
D7,11,-19.11844063,-1523.449951
D8,11,-1223.551758,-1660.007813
D9,11,-1676.868896,-1732.237061
D10,11,,
D11,11,,
D12,11,,
E1,11,1691.097778,-1631.013184
E2,11,1595.992676,-1631.531006
E3,11,2097.313721,-1608.308105
E4,11,597.3626709,-1668.324829
E5,11,-12.40538692,-1651.914917
E6,11,1677.412231,-1676.13501
E7,11,-1748.341064,-1630.919922
E8,11,-1588.623169,-1384.518555
E9,11,-1162.271851,-820.2644043
E10,11,,
E11,11,,
E12,11,,
F1,11,-614.0582275,-1582.244385
F2,11,630.0460815,-1394.655029
F3,11,-717.2944946,-1443.907349
F4,11,-933.984314,-1592.833984
F5,11,-961.1928711,-1531.905396
F6,11,-788.1519775,-1643.841187
F7,11,-1716.751465,-1598.908203
F8,11,-1928.977417,-1752.434937
F9,11,-1636.474854,-1421.746948
F10,11,,
F11,11,,
F12,11,,
G1,11,-1659.574219,-1724.184937
G2,11,-1686.67041,-1771.214966
G3,11,-1747.316772,-1676.536621
G4,11,-1577.320557,-1427.063477
G5,11,-2011.145142,-2186.572754
G6,11,-1867.31543,-1801.013428
G7,11,-1672.634888,-1608.780273
G8,11,-1289.349976,-819.0819702
G9,11,-1766.478516,-1577.671265
G10,11,,
G11,11,,
G12,11,,
H1,11,-937.3978271,-737.1071167
H2,11,-1794.200684,-1700.874512
H3,11,-1576.306152,-1531.87439
H4,11,-1886.656372,-1792.685669
H5,11,-1717.774658,-1637.487183
H6,11,-1742.811768,-1670.224487
H7,11,-1669.047974,-1552.313354
H8,11,-1950.96814,-1692.259155
H9,11,-1708.264771,-1517.444336
H10,11,,
H11,11,,
H12,11,,
A1,12,3104.651367,-1560.301147
A2,12,5254.144043,-391.8768311
A3,12,6146.912109,-1639.156982
A4,12,3925.292725,-1696.188477
A5,12,6936.757324,-1514.161499
A6,12,6657.532227,-1714.460205
A7,12,1692.416382,-1387.004883
A8,12,2460.878906,-1491.169556
A9,12,1342.150391,-1746.827515
A10,12,-1454.473877,-1393.727783
A11,12,,
A12,12,,
B1,12,14243.74902,-1615.852295
B2,12,4329.04834,-1309.465576
B3,12,6629.412109,-1742.383179
B4,12,4267.385254,-1681.073608
B5,12,4777.974609,-1345.729004
B6,12,7734.340332,-1810.872803
B7,12,1980.338623,-1727.015381
B8,12,4509.142578,-1751.431885
B9,12,-1554.479492,-1418.665527
B10,12,-1815.075562,-1762.568848
B11,12,,
B12,12,,
C1,12,4554.187988,-1572.716553
C2,12,5398.209473,-1502.337402
C3,12,3454.140381,-1484.759155
C4,12,3342.453613,-1598.080566
C5,12,2407.496094,-1682.958984
C6,12,5010.399902,-1784.891357
C7,12,1911.989014,-1703.728882
C8,12,2502.181152,-1780.16272
C9,12,315.9287109,-1764.856323
C10,12,-1658.645874,-1480.099854
C11,12,,
C12,12,,
D1,12,4771.753418,-1563.395874
D2,12,4532.557129,-1259.459351
D3,12,2449.488281,-1590.491943
D4,12,494.8257446,-1659.261108
D5,12,2020.678589,-1673.922485
D6,12,4753.538086,-1817.99231
D7,12,172.2400208,-1528.931274
D8,12,-1148.776978,-1680.044189
D9,12,-1645.005371,-1719.174194
D10,12,,
D11,12,,
D12,12,,
E1,12,2017.170532,-1629.934814
E2,12,1910.953857,-1650.336426
E3,12,2480.430664,-1623.563965
E4,12,829.3867798,-1681.569946
E5,12,176.1551971,-1666.604248
E6,12,2006.504028,-1689.102661
E7,12,-1756.487549,-1615.654663
E8,12,-1598.029297,-1380.953613
E9,12,-1167.233521,-828.3120117
E10,12,,
E11,12,,
E12,12,,
F1,12,-485.9147644,-1610.694092
F2,12,840.2020874,-1374.03064
F3,12,-629.8293457,-1438.768677
F4,12,-848.1627197,-1602.230591
F5,12,-863.5848999,-1532.010742
F6,12,-679.7680664,-1660.266968
F7,12,-1719.22644,-1599.483765
F8,12,-1935.806274,-1755.280273
F9,12,-1631.801758,-1428.778198
F10,12,,
F11,12,,
F12,12,,
G1,12,-1639.985229,-1726.147705
G2,12,-1683.244751,-1760.102417
G3,12,-1748.534912,-1678.068726
G4,12,-1570.658569,-1440.345581
G5,12,-2006.239868,-2190.510742
G6,12,-1864.868896,-1802.676636
G7,12,-1680.691284,-1597.88916
G8,12,-1289.276611,-809.8131104
G9,12,-1772.59375,-1567.076782
G10,12,,
G11,12,,
G12,12,,
H1,12,-941.5442505,-739.7939453
H2,12,-1794.161865,-1698.494385
H3,12,-1570.125854,-1533.956665
H4,12,-1883.931396,-1780.646484
H5,12,-1724.984863,-1623.220947
H6,12,-1752.919067,-1662.730835
H7,12,-1679.408691,-1541.483154
H8,12,-1941.987671,-1710.970459
H9,12,-1708.897827,-1514.546875
H10,12,,
H11,12,,
H12,12,,
A1,13,3459.727295,-1561.957397
A2,13,5690.23291,-400.3815918
A3,13,6622.120117,-1641.223633
A4,13,4339.959961,-1713.855957
A5,13,7508.611816,-1521.199341
A6,13,7262.222656,-1715.058716
A7,13,2025.067261,-1408.998901
A8,13,2870.463135,-1479.494019
A9,13,1886.490601,-1674.031372
A10,13,-1453.654175,-1377.299438
A11,13,,
A12,13,,
B1,13,14869.76465,-1634.128662
B2,13,4768.279297,-1297.828613
B3,13,7166.900391,-1743.798462
B4,13,4713.808594,-1700.276245
B5,13,5245.946777,-1353.305054
B6,13,8384.327148,-1824.470825
B7,13,2349.357422,-1717.339966
B8,13,5003.765625,-1771.592041
B9,13,-1558.480225,-1413.20874
B10,13,-1816.765625,-1771.181763
B11,13,,
B12,13,,
C1,13,4965.007813,-1569.869263
C2,13,5872.549805,-1492.228149
C3,13,3894.188721,-1487.463257
C4,13,3749.645996,-1603.376099
C5,13,2706.010742,-1689.58374
C6,13,5546.383301,-1798.184326
C7,13,2221.614746,-1711.298218
C8,13,2859.483154,-1772.838989
C9,13,569.4046631,-1753.40271
C10,13,-1656.141479,-1512.240967
C11,13,,
C12,13,,
D1,13,5231.783691,-1582.899902
D2,13,4984.740234,-1277.114746
D3,13,2819.883545,-1603.980347
D4,13,746.6060181,-1654.505005
D5,13,2372.605225,-1661.244995
D6,13,5259.500977,-1818.660645
D7,13,343.7755127,-1547.213013
D8,13,-1070.355225,-1677.148438
D9,13,-1613.548584,-1728.466431
D10,13,,
D11,13,,
D12,13,,
E1,13,2350.859375,-1635.700684
E2,13,2211.977539,-1655.505981
E3,13,2870.349365,-1625.662964
E4,13,1110.914673,-1699.403198
E5,13,381.6142578,-1656.436279
E6,13,2373.874023,-1669.730713
E7,13,-1759.401489,-1614.591675
E8,13,-1594.164673,-1384.514038
E9,13,-1162.289551,-820.5370483
E10,13,,
E11,13,,
E12,13,,
F1,13,-345.8278809,-1601.810181
F2,13,1054.145264,-1382.711304
F3,13,-539.4838257,-1433.604858
F4,13,-753.6366577,-1606.92749
F5,13,-759.2717285,-1552.045044
F6,13,-559.1876831,-1673.697144
F7,13,-1706.433838,-1598.319458
F8,13,-1931.204102,-1752.033447
F9,13,-1631.880005,-1423.25708
F10,13,,
F11,13,,
F12,13,,
G1,13,-1631.447021,-1736.196533
G2,13,-1676.186523,-1768.533691
G3,13,-1751.231689,-1685.648926
G4,13,-1576.811157,-1437.146973
G5,13,-2003.310303,-2214.377197
G6,13,-1862.355103,-1802.120605
G7,13,-1686.629028,-1610.499878
G8,13,-1278.758057,-824.9580078
G9,13,-1766.693237,-1577.300659
G10,13,,
G11,13,,
G12,13,,
H1,13,-938.4787598,-726.4800415
H2,13,-1807.000977,-1691.397461
H3,13,-1579.344727,-1540.750366
H4,13,-1886.433105,-1770.771606
H5,13,-1721.932373,-1643.852905
H6,13,-1747.562988,-1660.659912
H7,13,-1673.564941,-1541.337891
H8,13,-1942.298462,-1696.637329
H9,13,-1712.946045,-1520.380127
H10,13,,
H11,13,,
H12,13,,
A1,14,3807.409668,-1565.582886
A2,14,6079.949707,-402.859375
A3,14,7065.56543,-1651.357788
A4,14,4730.694824,-1707.671387
A5,14,7996.438477,-1521.030884
A6,14,7842.927246,-1727.465088
A7,14,2355.77124,-1410.564941
A8,14,3224.385986,-1486.813599
A9,14,2223.503418,-1685.152954
A10,14,-1451.747314,-1383.398438
A11,14,,
A12,14,,
B1,14,15353.87695,-1634.269409
B2,14,5150.385742,-1315.577515
B3,14,7697.123047,-1755.137207
B4,14,5125.674805,-1698.430786
B5,14,5626.182617,-1342.331665
B6,14,8964.967773,-1826.106201
B7,14,2700.012695,-1737.744019
B8,14,5535.505371,-1765.357178
B9,14,-1564.828857,-1425.581299
B10,14,-1815.227783,-1765.702271
B11,14,,
B12,14,,
C1,14,5407.549316,-1592.948608
C2,14,6336.206055,-1493.135254
C3,14,4241.530273,-1487.625122
C4,14,4140.460449,-1614.753418
C5,14,3103.177002,-1682.213867
C6,14,6039.012207,-1808.611084
C7,14,2585.112061,-1727.091309
C8,14,3252.952881,-1786.357056
C9,14,821.2366333,-1758.522217
C10,14,-1648.555542,-1507.593506
C11,14,,
C12,14,,
D1,14,5695.715332,-1594.994385
D2,14,5447.619141,-1262.939209
D3,14,3156.145752,-1590.520752
D4,14,967.4224243,-1642.685181
D5,14,2717.066406,-1673.008057
D6,14,5747.348145,-1836.496216
D7,14,535.0070801,-1553.30127
D8,14,-982.2562866,-1688.431519
D9,14,-1585.43689,-1730.317627
D10,14,,
D11,14,,
D12,14,,
E1,14,2664.725098,-1654.774414
E2,14,2540.023193,-1646.360352
E3,14,3246.691895,-1622.085693
E4,14,1367.986694,-1691.697876
E5,14,582.3132935,-1669.294678
E6,14,2670.019287,-1687.97644
E7,14,-1754.750366,-1627.431885
E8,14,-1592.439819,-1371.167969
E9,14,-1166.95459,-842.3035278
E10,14,,
E11,14,,
E12,14,,
F1,14,-216.931427,-1600.399658
F2,14,1296.028564,-1373.834229
F3,14,-442.3075562,-1449.599731
F4,14,-648.1366577,-1610.385498
F5,14,-657.7129517,-1546.788086
F6,14,-439.6250916,-1655.652832
F7,14,-1708.782349,-1596.727661
F8,14,-1939.606079,-1748.102905
F9,14,-1632.246216,-1439.010864
F10,14,,
F11,14,,
F12,14,,
G1,14,-1629.572266,-1731.534668
G2,14,-1680.319824,-1769.369385
G3,14,-1743.924316,-1690.704346
G4,14,-1581.125244,-1438.652344
G5,14,-1997.765625,-2200.111084
G6,14,-1864.714844,-1817.314209
G7,14,-1684.79834,-1613.52124
G8,14,-1281.306274,-836.3157349
G9,14,-1769.801147,-1564.969238
G10,14,,
G11,14,,
G12,14,,
H1,14,-951.4282227,-747.9812622
H2,14,-1798.808716,-1703.877686
H3,14,-1573.397095,-1541.911499
H4,14,-1879.195313,-1770.619873
H5,14,-1722.248413,-1639.713745
H6,14,-1743.831177,-1675.012817
H7,14,-1672.141357,-1552.345703
H8,14,-1941.772705,-1704.097168
H9,14,-1706.064941,-1524.634155
H10,14,,
H11,14,,
H12,14,,
A1,15,4147.57666,-1572.785278
A2,15,6480.524902,-407.1031494
A3,15,7478.640137,-1657.844116
A4,15,5100.257813,-1726.532715
A5,15,8481.067383,-1525.147705
A6,15,8388.670898,-1722.098389
A7,15,2667.24292,-1411.511597
A8,15,3600.830078,-1487.43335
A9,15,2546.703857,-1691.118408
A10,15,-1449.583008,-1373.658813
A11,15,,
A12,15,,
B1,15,15832.99805,-1644.16333
B2,15,5535.424316,-1329.589355
B3,15,8207.594727,-1748.429077
B4,15,5541.34375,-1705.447266
B5,15,6021.529785,-1340.477661
B6,15,9503.69043,-1843.831665
B7,15,3027.762939,-1741.179932
B8,15,6015.151367,-1785.141602
B9,15,-1554.79895,-1442.829346
B10,15,-1818.198242,-1765.814819
B11,15,,
B12,15,,
C1,15,5813.532715,-1578.169189
C2,15,6787.192383,-1501.341797
C3,15,4595.997559,-1492.556519
C4,15,4496.931152,-1622.327881
C5,15,3442.595703,-1695.405273
C6,15,6535.950684,-1798.294556
C7,15,2925.217041,-1714.690186
C8,15,3622.912842,-1778.911621
C9,15,1056.614136,-1769.6521
C10,15,-1656.300415,-1513.433105
C11,15,,
C12,15,,
D1,15,6133.61084,-1594.462891
D2,15,5877.355957,-1275.798096
D3,15,3497.489746,-1598.602539
D4,15,1195.768555,-1647.242554
D5,15,3039.558838,-1673.121216
D6,15,6214.92334,-1836.109131
D7,15,722.6173706,-1554.067139
D8,15,-897.739624,-1686.661377
D9,15,-1554.615845,-1731.55249
D10,15,,
D11,15,,
D12,15,,
E1,15,2984.032471,-1651.283447
E2,15,2865.556885,-1648.461304
E3,15,3633.340332,-1634.554199
E4,15,1617.9552,-1698.379517
E5,15,779.0601196,-1665.521729
E6,15,3023.485107,-1701.220093
E7,15,-1751.008423,-1623.18457
E8,15,-1584.429932,-1386.740112
E9,15,-1181.587769,-845.7214355
E10,15,,
E11,15,,
E12,15,,
F1,15,-85.01623535,-1600.603271
F2,15,1533.815552,-1370.193604
F3,15,-342.0592651,-1451.70166
F4,15,-524.359375,-1612.27002
F5,15,-536.5789795,-1545.588867
F6,15,-294.7492371,-1674.063965
F7,15,-1713.845947,-1594.240601
F8,15,-1926.334473,-1753.602295
F9,15,-1627.71582,-1440.88916
F10,15,,
F11,15,,
F12,15,,
G1,15,-1626.021606,-1739.625
G2,15,-1681.053711,-1771.766846
G3,15,-1735.420044,-1689.220337
G4,15,-1571.864136,-1439.956909
G5,15,-1990.931763,-2211.87207
G6,15,-1866.408569,-1803.12854
G7,15,-1678.666992,-1608.007446
G8,15,-1290.812256,-836.0137939
G9,15,-1770.754639,-1579.700684
G10,15,,
G11,15,,
G12,15,,
H1,15,-949.2410278,-746.9840088
H2,15,-1798.138794,-1701.80957
H3,15,-1574.247192,-1548.224365
H4,15,-1883.116699,-1784.605713
H5,15,-1714.756104,-1657.999512
H6,15,-1744.309937,-1667.793701
H7,15,-1672.044434,-1541.344849
H8,15,-1946.311768,-1698.378906
H9,15,-1714.105835,-1525.054199
H10,15,,
H11,15,,
H12,15,,
A1,16,4480.435059,-1579.598145
A2,16,6839.725098,-440.3373413
A3,16,7887.620605,-1642.12085
A4,16,5449.945313,-1726.844727
A5,16,8932.223633,-1519.186279
A6,16,8931.90332,-1724.305054
A7,16,2988.732178,-1417.338379
A8,16,3967.198486,-1490.734009
A9,16,2864.431885,-1688.732666
A10,16,-1450.380249,-1375.383667
A11,16,,
A12,16,,
B1,16,16186.5166,-1655.073364
B2,16,5929.217773,-1325.767456
B3,16,8697.533203,-1758.948486
B4,16,6022.445313,-1682.245728
B5,16,6386.733398,-1343.262451
B6,16,10028.21094,-1831.312012
B7,16,3334.403809,-1750.631714
B8,16,6512.104004,-1764.098267
B9,16,-1559.092896,-1424.380737
B10,16,-1813.682129,-1757.700928
B11,16,,
B12,16,,
C1,16,6223.511719,-1592.816406
C2,16,7222.845215,-1501.547852
C3,16,5024.54834,-1510.159302
C4,16,4771.51416,-1618.029053
C5,16,3826.648193,-1696.001465
C6,16,7004.412109,-1804.11084
C7,16,3323.887207,-1705.598877
C8,16,3994.155029,-1781.556152
C9,16,1310.260376,-1774.289795
C10,16,-1657.154053,-1505.338501
C11,16,,
C12,16,,
D1,16,6571.939941,-1601.217285
D2,16,6311.106934,-1285.093994
D3,16,3799.804932,-1608.122559
D4,16,1418.478027,-1654.939453
D5,16,3384.843262,-1673.953247
D6,16,6649.386719,-1828.201904
D7,16,949.4766846,-1550.258423
D8,16,-801.1178589,-1692.435669
D9,16,-1518.082031,-1730.873779
D10,16,,
D11,16,,
D12,16,,
E1,16,3311.555908,-1646.776855
E2,16,3200.470703,-1639.996826
E3,16,4010.070801,-1634.470703
E4,16,1905.003784,-1690.231079
E5,16,991.6735229,-1664.497192
E6,16,3358.458984,-1697.054932
E7,16,-1752.862793,-1639.179688
E8,16,-1590.366821,-1390.55835
E9,16,-1182.087769,-833.020813
E10,16,,
E11,16,,
E12,16,,
F1,16,58.40530396,-1603.153198
F2,16,1797.067383,-1370.679932
F3,16,-238.64534,-1446.359009
F4,16,-402.0104065,-1617.456543
F5,16,-422.0162048,-1543.521118
F6,16,-159.2431946,-1681.244995
F7,16,-1712.591553,-1603.235596
F8,16,-1923.041504,-1751.019531
F9,16,-1630.526611,-1435.609619
F10,16,,
F11,16,,
F12,16,,
G1,16,-1612.067261,-1730.024902
G2,16,-1668.727539,-1773.937988
G3,16,-1746.711182,-1686.730469
G4,16,-1585.11853,-1436.815308
G5,16,-1989.182373,-2203.891602
G6,16,-1855.113281,-1811.39917
G7,16,-1666.995972,-1604.512573
G8,16,-1285.424805,-835.3189697
G9,16,-1767.460327,-1570.064697
G10,16,,
G11,16,,
G12,16,,
H1,16,-955.0110474,-736.0766602
H2,16,-1798.480103,-1695.16748
H3,16,-1572.895264,-1540.497803
H4,16,-1880.981323,-1773.975342
H5,16,-1712.817017,-1645.443604
H6,16,-1740.421753,-1661.875488
H7,16,-1667.30835,-1540.477295
H8,16,-1939.384155,-1700.106934
H9,16,-1702.144043,-1529.906006
H10,16,,
H11,16,,
H12,16,,
A1,17,4803.561035,-1585.993408
A2,17,7210.074707,-426.6291504
A3,17,8252.035156,-1651.440063
A4,17,5829.29834,-1739.938232
A5,17,9406.93457,-1535.62207
A6,17,9454.77832,-1746.084229
A7,17,3320.78833,-1415.988525
A8,17,4340.821289,-1519.117676
A9,17,3171.787354,-1691.703613
A10,17,-1449.244751,-1380.595947
A11,17,,
A12,17,,
B1,17,16608.73633,-1650.263672
B2,17,6278.126465,-1326.930176
B3,17,9137.956055,-1756.511597
B4,17,6261.338379,-1697.275879
B5,17,6754.270508,-1345.146729
B6,17,10541.73535,-1853.240112
B7,17,3719.695557,-1744.760498
B8,17,6960.231445,-1792.098145
B9,17,-1554.122803,-1424.036621
B10,17,-1812.137207,-1759.698242
B11,17,,
B12,17,,
C1,17,6586.672852,-1584.249268
C2,17,7639.75,-1514.568726
C3,17,5344.406738,-1512.140137
C4,17,5232.694336,-1616.881836
C5,17,4149.806152,-1697.932129
C6,17,7499.77832,-1803.046021
C7,17,3572.972412,-1706.72583
C8,17,4352.853027,-1788.200928
C9,17,1539.904541,-1771.985962
C10,17,-1647.102051,-1504.604858
C11,17,,
C12,17,,
D1,17,6945.175293,-1595.381592
D2,17,6712.618652,-1284.966919
D3,17,4160.638184,-1615.418579
D4,17,1677.602905,-1668.630493
D5,17,3677.764893,-1680.615723
D6,17,7125.418945,-1851.538818
D7,17,1110.995728,-1569.276489
D8,17,-709.8599243,-1689.522705
D9,17,-1488.635376,-1725.164673
D10,17,,
D11,17,,
D12,17,,
E1,17,3599.547607,-1660.070068
E2,17,3512.51709,-1642.588135
E3,17,4364.203613,-1636.29248
E4,17,2143.058105,-1688.473389
E5,17,1196.082886,-1671.564819
E6,17,3717.5271,-1696.089844
E7,17,-1752.129883,-1633.692505
E8,17,-1593.462891,-1395.148193
E9,17,-1175.55542,-848.3981934
E10,17,,
E11,17,,
E12,17,,
F1,17,188.4269714,-1617.698853
F2,17,2012.316406,-1396.987915
F3,17,-137.8317261,-1446.864258
F4,17,-291.2211304,-1600.009521
F5,17,-295.1333313,-1537.371094
F6,17,-6.256393909,-1670.85083
F7,17,-1707.430176,-1590.233154
F8,17,-1924.7146,-1752.486206
F9,17,-1628.06189,-1433.452637
F10,17,,
F11,17,,
F12,17,,
G1,17,-1595.240601,-1746.21582
G2,17,-1669.425171,-1761.91394
G3,17,-1741.396118,-1683.776367
G4,17,-1571.018799,-1446.760742
G5,17,-1991.810791,-2207.219238
G6,17,-1865.718018,-1807.233276
G7,17,-1681.940063,-1605.998657
G8,17,-1294.349487,-839.9569702
G9,17,-1762.215576,-1570.68689
G10,17,,
G11,17,,
G12,17,,
H1,17,-949.7581787,-743.5289307
H2,17,-1792.984619,-1698.600708
H3,17,-1569.283325,-1534.677612
H4,17,-1881.942383,-1774.76001
H5,17,-1710.602783,-1639.240112
H6,17,-1748.53479,-1678.785034
H7,17,-1671.028809,-1548.541992
H8,17,-1937.448608,-1707.629883
H9,17,-1710.133179,-1539.668579
H10,17,,
H11,17,,
H12,17,,
A1,18,5093.059082,-1584.774658
A2,18,7578.914551,-427.7359619
A3,18,8630.888672,-1667.379395
A4,18,6145.223145,-1736.625244
A5,18,9823.663086,-1552.053711
A6,18,9950.790039,-1746.840088
A7,18,3627.299561,-1422.112061
A8,18,4717.023926,-1529.052246
A9,18,3486.526367,-1709.689209
A10,18,-1448.554077,-1389.391357
A11,18,,
A12,18,,
B1,18,16961.94336,-1655.955078
B2,18,6663.542969,-1310.494141
B3,18,9622.242188,-1765.341431
B4,18,6769.797852,-1697.253662
B5,18,7118.945313,-1344.309814
B6,18,11010.59766,-1851.94751
B7,18,4026.795166,-1754.519287
B8,18,7402.728027,-1780.806152
B9,18,-1555.526245,-1431.243286
B10,18,-1811.34668,-1774.395264
B11,18,,
B12,18,,
C1,18,6912.849609,-1601.27478
C2,18,8030.461914,-1512.47998
C3,18,5723.917969,-1511.891846
C4,18,5454.95752,-1623.416382
C5,18,4434.068848,-1698.056519
C6,18,7952.285645,-1819.971558
C7,18,3933.166016,-1728.46875
C8,18,4669.806641,-1803.241943
C9,18,1808.567871,-1779.11377
C10,18,-1646.92749,-1514.734863
C11,18,,
C12,18,,
D1,18,7319.654785,-1611.701904
D2,18,7114.04541,-1276.520752
D3,18,4407.447754,-1611.663086
D4,18,1899.804199,-1655.787231
D5,18,4029.168701,-1681.343262
D6,18,7552.800781,-1833.770142
D7,18,1306.400024,-1568.009888
D8,18,-610.953186,-1692.426636
D9,18,-1447.102417,-1721.635498
D10,18,,
D11,18,,
D12,18,,
E1,18,3897.995117,-1660.692261
E2,18,3779.591309,-1651.471436
E3,18,4729.595703,-1649.928467
E4,18,2446.916016,-1688.622559
E5,18,1414.677124,-1663.434448
E6,18,4030.967285,-1706.057251
E7,18,-1747.778198,-1633.245239
E8,18,-1589.557129,-1388.758667
E9,18,-1183.239624,-854.5276489
E10,18,,
E11,18,,
E12,18,,
F1,18,336.6944885,-1613.885742
F2,18,2212.438232,-1397.444092
F3,18,-31.95627594,-1451.748901
F4,18,-159.1030579,-1608.76001
F5,18,-173.3531189,-1551.760986
F6,18,127.9881058,-1656.851563
F7,18,-1702.26709,-1598.665405
F8,18,-1920.081177,-1757.116211
F9,18,-1633.647827,-1431.810425
F10,18,,
F11,18,,
F12,18,,
G1,18,-1592.715942,-1736.550537
G2,18,-1667.696411,-1757.743164
G3,18,-1742.932983,-1681.171509
G4,18,-1580.831787,-1447.149902
G5,18,-1992.600708,-2216.47168
G6,18,-1861.98584,-1813.509033
G7,18,-1680.711426,-1617.131104
G8,18,-1281.081909,-852.690918
G9,18,-1753.071899,-1580.617432
G10,18,,
G11,18,,
G12,18,,
H1,18,-951.5643921,-753.463562
H2,18,-1792.793579,-1698.140625
H3,18,-1572.835327,-1530.01062
H4,18,-1882.03772,-1777.666504
H5,18,-1713.469971,-1648.711426
H6,18,-1738.728394,-1682.743286
H7,18,-1666.721924,-1567.92395
H8,18,-1940.361572,-1702.428467
H9,18,-1710.844482,-1520.901001
H10,18,,
H11,18,,
H12,18,,
A1,19,5393.754395,-1597.996826
