Well,Cycle,FAM
F6,11,-3208.181152
F7,11,-3511.18042
F8,11,-4012.916016
F9,11,-2862.331543
F10,11,
F11,11,
F12,11,-3529.397705
G1,11,-3582.67627
G2,11,-3768.2229
G3,11,-3852.133789
G4,11,-3098.45752
G5,11,-3698.349121
G6,11,-4178.30957
G7,11,-3939.463379
G8,11,-3570.536133
G9,11,-3995.301758
G10,11,
G11,11,
G12,11,-3251.306152
H1,11,-1615.050659
H2,11,-3921.330566
H3,11,-3491.430664
H4,11,-4191.981934
H5,11,-3839.111572
H6,11,-4293.280762
H7,11,-3918.038574
H8,11,-4293.425293
H9,11,-3818.578857
H10,11,
H11,11,
H12,11,-3420.98877
A1,12,30185.74609
A2,12,30614.97461
A3,12,28824.88086
A4,12,29766.77734
A5,12,28875.44141
A6,12,26760.45898
A7,12,25557.875
A8,12,24383.34375
A9,12,23368.08594
A10,12,-3048.996094
A11,12,-3691.476074
A12,12,-3422.307861
B1,12,21474.40625
B2,12,21973.35547
B3,12,26000.60742
B4,12,29412.56055
B5,12,25694.77734
B6,12,32372.32031
B7,12,5924.200684
B8,12,16639.88672
B9,12,6304.9375
B10,12,-4178.640625
B11,12,-3586.754883
B12,12,-3431.250244
C1,12,-3493.440918
C2,12,22923.9707
C3,12,20150.66016
C4,12,22614.60352
C5,12,24915.35938
C6,12,31675.99805
C7,12,-2672.516846
C8,12,5079.578125
C9,12,-1502.883911
C10,12,-3689.077393
C11,12,-3523.827393
C12,12,-3170.384277
D1,12,8048.357422
D2,12,10544.01953
D3,12,5038.217285
D4,12,15964.8418
D5,12,4310.314941
D6,12,15029.69336
D7,12,4853.476563
D8,12,3006.572021
D9,12,-2808.199219
D10,12,
D11,12,
D12,12,
E1,12,-3312.065674
E2,12,-2895.065918
E3,12,-406.8257141
E4,12,-3163.807129
E5,12,4662.233887
E6,12,957.4888916
E7,12,-3378.113281
E8,12,-3146.834961
E9,12,-3512.761719
E10,12,
E11,12,
E12,12,
F1,12,-3516.887939
F2,12,-3046.388184
F3,12,-3278.01416
F4,12,-4063.908447
F5,12,-2481.981934
F6,12,-3148.292969
F7,12,-3504.049072
F8,12,-3982.176514
F9,12,-2787.819336
F10,12,
F11,12,
F12,12,-3523.648438
G1,12,-3573.561279
G2,12,-3778.286621
G3,12,-3871.783203
G4,12,-3079.692383
G5,12,-3642.604492
G6,12,-4193.654297
G7,12,-3926.072754
G8,12,-3578.176025
G9,12,-3988.608398
G10,12,
G11,12,
G12,12,-3229.563477
H1,12,-1614.446777
H2,12,-3929.541748
H3,12,-3487.52002
H4,12,-4187.327148
H5,12,-3842.50293
H6,12,-4261.716797
H7,12,-3901.918945
H8,12,-4294.349609
H9,12,-3807.959961
H10,12,
H11,12,
H12,12,-3426.662109
A1,13,31302.52539
A2,13,32052.56836
A3,13,30268.33984
A4,13,31268.21484
A5,13,30302.37109
A6,13,28443.18359
A7,13,27275.26953
A8,13,25513.95508
A9,13,25041.25586
A10,13,-3065.259766
A11,13,-3685.613281
A12,13,-3409.311035
B1,13,22873.73633
B2,13,23486.20703
B3,13,27496.01953
B4,13,30462.24609
B5,13,27198.25195
B6,13,33888.79297
B7,13,6763.603516
B8,13,18121.98242
B9,13,7224.924805
B10,13,-4160.593262
B11,13,-3589.55127
B12,13,-3454.591797
C1,13,-3505.16748
C2,13,24521.54297
C3,13,21800.22656
C4,13,24356.51367
C5,13,26614.88477
C6,13,33400.07813
C7,13,-2550.868408
C8,13,5842.20166
C9,13,-1284.378418
C10,13,-3689.51709
C11,13,-3533.586914
C12,13,-3188.644531
D1,13,8925.543945
D2,13,11571.55078
D3,13,5780.496582
D4,13,17300.78711
D5,13,5035.984375
D6,13,16374.17969
D7,13,5634.141113
D8,13,3605.238281
D9,13,-2727.661865
D10,13,
D11,13,
